,start MTU (UTC),end MTU (UTC),Day-ahead Price [EUR/MWh] BZN|NO1,Day-ahead Price [EUR/MWh] BZN|NO2,Day-ahead Price [EUR/MWh] BZN|NO3,Day-ahead Price [EUR/MWh] BZN|NO5,Day-ahead Price [EUR/MWh] BZN|SE3,Actual Total Load [MW] - BZN|NO1,Actual Total Load [MW] - BZN|NO2,Actual Total Load [MW] - BZN|NO3,Actual Total Load [MW] - BZN|NO5,Actual Total Load [MW] - BZN|SE3,Biomass - BZN|NO1,Fossil Gas - BZN|NO1,Hydro Run-of-river and poundage - BZN|NO1,Hydro Water Reservoir - BZN|NO1,Waste - BZN|NO1,Wind Onshore - BZN|NO1,Fossil Gas - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO2,Hydro Run-of-river and poundage - BZN|NO2,Hydro Water Reservoir - BZN|NO2,Waste - BZN|NO2,Wind Onshore - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO3,Hydro Run-of-river and poundage - BZN|NO3,Hydro Water Reservoir - BZN|NO3,Other - BZN|NO3,Other renewable - BZN|NO3,Waste - BZN|NO3,Wind Onshore - BZN|NO3,Fossil Gas - BZN|NO5,Hydro Pumped Storage Aggregated- BZN|NO5,Hydro Run-of-river and poundage - BZN|NO5,Hydro Water Reservoir - BZN|NO5,Waste - BZN|NO5,Fossil Gas - BZN|SE3,Hydro Water Reservoir - BZN|SE3,Nuclear - BZN|SE3,Other - BZN|SE3,Solar - BZN|SE3,Wind Onshore - BZN|SE3,CBF BZN|NO2 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO2 [MW],CBF BZN|NO3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO3 [MW],CBF BZN|NO5 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO5 [MW],CBF BZN|SE3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|SE3 [MW],Stored Energy Value [MWh] - BZN|NO1,Stored Energy Value [MWh] - BZN|NO2,Stored Energy Value [MWh] - BZN|NO3,Stored Energy Value [MWh] - BZN|NO5,Stored Energy Value [MWh] - BZN|SE3
2481,2022-04-14 09:00:00,2022-04-14 10:00:00,194.11,194.11,109.62,194.11,159.91,4068,4350,3274,2042,11693,0,0,592,599,7,40,0,330,510,6482,8,22,44,289,2545,0,13,6,190,83,176,79,4061,10,0.0,1249.0,6943.0,937.0,70.0,191.0,407,0,500,0,1884,0,6,0,519725.59238191415,6548169.203460751,1961515.0996155995,1988980.8221245552,909775.6089372406
2482,2022-04-14 10:00:00,2022-04-14 11:00:00,191.72,191.72,107.47,191.72,125.06,4031,4031,3238,2010,11637,0,0,600,529,7,36,0,210,505,5874,8,51,43,286,2480,0,12,6,176,81,175,76,3728,10,0.0,1152.0,6945.0,934.0,73.0,237.0,419,0,535,0,1609,0,261,0,520466.80997971626,6548628.973903873,1960797.7563366047,1988532.8422139708,910957.6217422254
2483,2022-04-14 11:00:00,2022-04-14 12:00:00,188.94,188.94,107.15,188.94,109.99,3938,4237,3172,1925,11579,0,0,602,379,6,39,0,207,497,5419,8,42,44,275,2484,0,12,6,163,82,176,71,3150,10,0.0,1123.0,6944.0,928.0,73.0,281.0,594,0,597,0,1251,0,430,0,521213.518181093,6549101.326178505,1960085.467295801,1988089.421526083,912143.5610653644
2484,2022-04-14 12:00:00,2022-04-14 13:00:00,187.63,187.63,84.92,187.63,98.26,3902,4256,3161,2057,11435,0,0,610,437,7,44,0,207,491,5100,8,45,44,275,2463,0,12,6,157,81,177,72,2869,12,0.0,1016.0,6944.0,926.0,64.0,333.0,591,0,598,0,1039,0,533,0,521965.6363028337,6549585.820771546,1959378.1829714766,1987650.3324356412,913333.3297228628
2485,2022-04-14 13:00:00,2022-04-14 14:00:00,186.04,186.04,76.39,186.04,83.63,3888,4248,3146,1926,11364,0,0,609,493,7,33,0,199,487,5336,8,58,44,272,2455,0,12,6,158,82,188,72,3046,13,0.0,992.0,6943.0,912.0,53.0,398.0,516,0,581,0,1135,0,449,0,522723.08366172784,6550082.018169903,1958675.8538419218,1987215.3473173934,914526.8305309258
2486,2022-04-14 14:00:00,2022-04-14 15:00:00,188.3,188.3,77.1,188.3,139.95,3868,4278,3129,1927,11299,0,0,614,474,6,37,0,202,488,5630,8,58,44,274,2427,0,12,6,177,81,188,74,3436,10,0.0,1142.0,6942.0,906.0,38.0,432.0,543,0,547,0,1418,0,177,0,523485.7795745647,6550589.478860474,1957978.4303854236,1986784.2385460893,915723.966305758
2487,2022-04-14 15:00:00,2022-04-14 16:00:00,191.74,191.74,75.39,191.74,113.85,3842,4280,3131,1928,11225,0,0,625,554,6,46,0,204,507,6322,8,51,44,272,2417,0,12,6,168,82,177,79,3851,11,0.0,1132.0,6940.0,905.0,20.0,477.0,211,0,519,0,1701,0,141,0,524253.6433581337,6551107.7633301625,1957285.8630802715,1986356.7784964768,916924.6398635644
2488,2022-04-14 16:00:00,2022-04-14 17:00:00,193.12,193.12,78.94,193.12,125.03,3817,4283,3158,1937,11051,0,0,610,582,7,32,0,323,507,6482,8,47,44,276,2425,0,12,6,160,82,178,85,3954,11,0.0,1176.0,6938.0,898.0,7.0,559.0,169,0,502,0,1769,0,107,0,525026.5943292244,6551636.432065875,1956598.1024047553,1985932.7395433057,918128.7540205505
2489,2022-04-14 17:00:00,2022-04-14 18:00:00,195.59,195.59,84.64,195.59,109.92,3764,4270,3188,1934,10959,0,0,613,582,7,38,0,332,510,6747,8,48,44,278,2462,0,12,6,135,81,187,122,4032,10,0.0,1077.0,6941.0,894.0,2.0,673.0,311,0,480,0,1871,0,0,164,525804.5518046259,6552175.045554506,1955915.0988371614,1985511.8940613237,919336.2115929207
2490,2022-04-14 18:00:00,2022-04-14 19:00:00,197.07,197.07,76.44,197.07,78.98,3749,4185,3186,1934,10821,0,0,610,549,8,42,0,273,518,6538,8,61,43,277,2411,0,12,6,155,81,185,123,4004,10,0.0,903.0,6942.0,863.0,0.0,792.0,89,0,492,0,1835,0,111,0,526587.4351011277,6552723.164282963,1955236.8028557803,1985094.01442528,920546.9153968802
2491,2022-04-14 19:00:00,2022-04-14 20:00:00,196.74,196.74,63.44,196.74,63.44,3777,4199,3188,1935,10407,0,0,615,465,7,53,0,203,518,6478,8,45,44,276,2399,0,13,6,203,81,188,120,4002,10,0.0,803.0,6943.0,806.0,0.0,883.0,0,0,523,0,1823,0,264,0,527375.1635355193,6553280.348738146,1954563.1649389,1984678.8730099234,921760.7682486341
2492,2022-04-14 20:00:00,2022-04-14 21:00:00,199.12,199.12,57.78,199.12,57.78,3706,4106,3139,1939,9872,0,0,625,454,8,48,0,202,522,6291,8,36,44,254,2399,0,12,6,270,81,194,117,3900,10,0.0,794.0,6945.0,749.0,0.0,927.0,0,153,538,0,1739,0,413,0,528167.65642459,6553846.15940696,1953894.1355648094,1984266.242190003,922977.6729643872
2493,2022-04-14 21:00:00,2022-04-14 22:00:00,196.69,196.69,44.66,196.69,44.66,3599,4076,3071,1948,9461,0,0,610,454,7,59,0,203,510,6197,8,34,45,246,2315,0,11,6,321,82,198,113,3641,10,0.0,753.0,6893.0,735.0,0.0,985.0,0,143,521,0,1552,0,515,0,528964.8330851292,6554420.156776302,1953229.6652117975,1983855.8943402667,924197.5323603445
2494,2022-04-14 22:00:00,2022-04-14 23:00:00,200.63,200.63,49.78,200.63,49.78,3511,3968,3131,1846,9062,0,0,619,505,7,60,0,313,487,5843,7,56,46,253,2216,0,12,5,318,81,153,117,3417,10,0.0,633.0,6937.0,740.0,0.0,1014.0,0,22,454,0,1425,0,440,0,529766.6128339261,6555001.901333078,1952569.7043581523,1983447.6018354634,925420.249252711
2495,2022-04-14 23:00:00,2022-04-15 00:00:00,191.91,191.91,45.76,191.91,45.76,3415,3860,3117,1796,8903,0,0,611,418,7,54,0,200,490,5098,7,45,46,245,2117,0,11,4,520,82,153,90,2971,10,0.0,597.0,6933.0,721.0,0.0,1049.0,444,0,420,0,1107,0,336,0,530572.9149877703,6555590.953564188,1951914.2034821627,1983041.1370503425,926645.7264576914
2496,2022-04-15 00:00:00,2022-04-15 01:00:00,188.65,188.65,44.73,188.65,44.73,3415,3832,3161,1784,8776,0,0,608,409,7,50,0,197,494,4841,8,52,47,240,2044,0,12,5,254,81,153,92,2660,11,0.0,592.0,6939.0,721.0,0.0,1066.0,722,0,388,0,904,0,285,0,531383.6588634511,6556186.873956539,1951263.1130621186,1982636.2723596527,927873.8667914915
2497,2022-04-15 01:00:00,2022-04-15 02:00:00,187.83,187.83,44.79,187.83,44.79,3445,3890,3192,1777,8742,0,0,609,413,7,51,0,195,491,4675,7,33,47,241,2147,0,12,5,234,81,154,92,2214,12,0.0,590.0,6940.0,677.0,0.0,1082.0,936,0,425,0,600,0,362,0,532198.7637777581,6556789.222997027,1950616.3835763074,1982232.7801381422,929104.5730703154
2498,2022-04-15 02:00:00,2022-04-15 03:00:00,187.37,187.37,49.9,187.37,49.9,3487,3928,3209,1797,8869,0,0,620,408,6,49,0,194,487,4698,7,50,47,241,2182,0,12,5,227,83,153,91,2051,12,0.0,591.0,6941.0,673.0,0.0,1084.0,929,0,454,0,486,0,500,0,533018.1490474803,6557397.561172559,1949973.9655030181,1981830.4327605597,930337.7481103685
2499,2022-04-15 03:00:00,2022-04-15 04:00:00,190.56,190.56,55.02,190.56,55.02,3568,3935,3177,1836,9008,0,0,609,441,7,45,0,200,484,5083,7,58,46,264,2193,0,13,5,233,82,153,89,2656,10,0.0,596.0,6941.0,719.0,0.0,1052.0,455,0,472,0,875,0,620,0,533841.7339894075,6558011.448970036,1949335.80932054,1981429.002601655,931573.2947278558
2500,2022-04-15 04:00:00,2022-04-15 05:00:00,197.71,197.71,68.78,197.71,68.78,3702,4000,3244,1905,9347,0,0,614,461,6,40,0,203,488,5608,8,90,46,255,2246,0,11,5,234,81,139,88,3309,10,0.0,700.0,6940.0,787.0,4.0,1014.0,109,0,461,0,1334,0,644,0,534669.4379203288,6558630.446876357,1948701.8655071605,1981028.2620361757,932811.1157389822
2501,2022-04-15 05:00:00,2022-04-15 06:00:00,201.23,201.23,65.15,201.23,65.15,3730,4074,3316,1942,9620,0,0,628,484,7,39,0,208,496,5927,8,93,47,262,2333,0,11,5,226,83,184,96,3713,12,0.0,733.0,6937.0,842.0,25.0,861.0,8,0,450,0,1596,0,493,0,535501.1801570335,6559254.115378425,1948072.08454117,1980627.9834388709,934051.1139599524
2502,2022-04-15 06:00:00,2022-04-15 07:00:00,195.26,195.26,69.41,195.26,69.41,3715,4111,3319,1958,10024,0,0,615,473,7,26,0,203,493,5653,8,81,46,267,2410,0,11,6,234,85,198,86,3362,10,0.0,786.0,6941.0,863.0,68.0,733.0,337,0,511,0,1330,0,378,0,536336.8800163114,6559882.014963148,1947446.4169008562,1980227.9391844897,935293.1922069718
2503,2022-04-15 07:00:00,2022-04-15 08:00:00,192.15,192.15,70.07,192.15,70.07,3706,3999,3227,1959,10091,0,0,622,489,8,7,0,201,497,4881,7,103,46,266,2416,0,11,6,250,85,197,86,3166,12,0.0,780.0,6941.0,883.0,138.0,642.0,0,114,570,0,1143,0,938,0,537176.4568149514,6560513.706117421,1946824.8130645074,1979827.90164778,936537.2532962449
2504,2022-04-15 08:00:00,2022-04-15 09:00:00,188.44,188.44,69.59,188.44,69.59,3642,3982,3198,1941,10051,0,0,640,437,8,4,0,200,498,4161,7,116,46,266,2343,0,11,6,242,81,185,80,2469,10,0.0,793.0,6930.0,902.0,202.0,625.0,131,0,578,0,671,0,1138,0,538019.8298697432,6561148.74932815,1946207.2235104137,1979427.6432034916,937783.2000439774
2505,2022-04-15 09:00:00,2022-04-15 10:00:00,185.63,185.63,66.9,185.63,66.9,3566,3943,3191,1883,9819,0,0,650,471,8,4,0,201,495,3752,7,86,46,269,2333,0,12,6,246,81,157,85,1606,13,0.0,775.0,6930.0,927.0,256.0,610.0,359,0,609,0,51,0,1379,0,538866.9184974761,6561786.705082236,1945593.5987168634,1979026.936226373,939030.9352663738
2506,2022-04-15 10:00:00,2022-04-15 11:00:00,181.07,181.07,65.11,181.07,65.11,3479,3924,3103,1907,9470,0,0,612,448,8,5,0,52,499,2922,7,63,46,262,2336,0,12,5,246,85,46,79,1356,11,0.0,773.0,6931.0,935.0,293.0,579.0,607,0,628,0,0,202,1332,0,539717.6420149397,6562427.133866582,1944983.8891621444,1978625.5530911726,940280.3617796389
2507,2022-04-15 11:00:00,2022-04-15 12:00:00,173.19,173.19,62.31,173.19,62.31,3401,3884,3073,1883,9197,0,0,610,296,8,3,0,1,492,2123,8,42,46,275,2265,0,12,6,289,84,44,77,1039,10,0.0,698.0,6931.0,937.0,300.0,558.0,665,0,653,0,0,434,1563,0,540571.919738923,6563069.596168089,1944378.045324546,1978223.2661726393,941531.3823999783
2508,2022-04-15 12:00:00,2022-04-15 13:00:00,170.0,170.0,51.2,170.0,51.2,3355,3863,3006,1862,9009,0,0,627,305,8,3,0,1,486,1734,8,35,46,268,2257,0,12,5,338,82,44,76,948,10,0.0,682.0,6931.0,929.0,282.0,528.0,538,0,703,0,0,518,1633,0,541429.6709862154,6563713.65247366,1943776.0176823565,1977819.8478455215,942783.8999435962
2509,2022-04-15 13:00:00,2022-04-15 14:00:00,170.51,170.51,53.3,170.51,53.3,3293,3769,3045,1870,8888,0,0,625,312,8,2,0,4,477,1880,8,50,45,270,2213,0,13,5,333,84,44,77,1001,10,0.0,683.0,6918.0,929.0,246.0,481.0,394,0,669,0,0,483,1713,0,542290.8150736066,6564358.863270196,1943177.7567138649,1977415.0704845684,944037.817226698
2510,2022-04-15 14:00:00,2022-04-15 15:00:00,175.09,175.09,62.01,175.09,62.01,3268,3775,3052,1881,8915,0,0,622,335,8,0,0,62,471,2554,8,95,45,266,2242,0,12,5,315,81,44,76,1226,12,0.0,695.0,6897.0,911.0,189.0,432.0,196,0,662,0,0,339,1730,0,543155.2713178858,6565004.789044603,1942583.2128973606,1977008.7064645286,945293.037065489
2511,2022-04-15 15:00:00,2022-04-15 16:00:00,184.05,184.05,63.46,184.05,68.39,3235,3825,3055,1875,9089,0,0,624,488,8,0,0,60,489,3684,8,72,45,267,2215,0,12,6,276,81,153,77,1252,10,0.0,795.0,6886.0,914.0,116.0,365.0,636,0,563,0,0,195,1057,0,544022.9590358426,6565650.990283778,1941992.3367111315,1976600.5281601516,946549.4622761736
